t, phi
23.530443, 0.105296
23.540443, 0.114323
23.550444, 0.123164
23.560444, 0.131686
23.570444, 0.140075
23.580444, 0.148208
23.590445, 0.156013
23.600445, 0.163775
23.610445, 0.171373
23.620445, 0.178612
23.630445, 0.185529
23.640446, 0.192133
23.650446, 0.198137
23.660446, 0.203669
23.670446, 0.208865
23.680447, 0.213713
23.690447, 0.218526
23.700447, 0.222899
23.710447, 0.226870
23.720448, 0.230198
23.730448, 0.233209
23.740448, 0.235709
23.750448, 0.237886
23.760448, 0.239381
23.770449, 0.240755
23.780449, 0.241401
23.790449, 0.241962
23.800449, 0.241663
23.810450, 0.241251
23.820450, 0.239986
23.830450, 0.238537
23.840450, 0.236557
23.850451, 0.234377
23.860451, 0.231539
23.870451, 0.228541
23.880451, 0.224953
23.890451, 0.221061
23.900452, 0.216656
23.910452, 0.211763
23.920452, 0.206347
23.930452, 0.200795
23.940453, 0.194654
23.950453, 0.188284
23.960453, 0.181486
23.970453, 0.174559
23.980453, 0.166756
23.990454, 0.158992
24.000454, 0.150717
24.010454, 0.142316
24.020454, 0.133275
24.030455, 0.124182
24.040455, 0.114634
24.050455, 0.104902
24.060455, 0.094801
24.070456, 0.084584
24.080456, 0.074033
24.090456, 0.063089
24.100456, 0.052172
24.110456, 0.041052
24.120457, 0.029906
24.130457, 0.018518
24.140457, 0.007102
24.150457, -0.004344
24.160458, -0.015823
24.170458, -0.027367
24.180458, -0.038978
24.190458, -0.050577
24.200459, -0.062006
24.210459, -0.073564
24.220459, -0.084860
24.230459, -0.096236
24.240459, -0.107315
24.250460, -0.118362
24.260460, -0.129131
24.270460, -0.139750
24.280460, -0.150077
24.290461, -0.160298
24.300461, -0.170170
24.310461, -0.179820
24.320461, -0.189076
24.330462, -0.198171
24.340462, -0.206812
24.350462, -0.215168
24.360462, -0.223149
24.370462, -0.230945
24.380463, -0.237934
24.390463, -0.244726
24.400463, -0.250961
24.410463, -0.256939
24.420464, -0.262222
24.430464, -0.267141
24.440464, -0.271438
24.450464, -0.275254
24.460464, -0.278536
24.470465, -0.281415
24.480465, -0.283708
24.490465, -0.285333
24.500465, -0.286756
24.510466, -0.287625
24.520466, -0.287746
24.530466, -0.287253
24.540466, -0.286154
24.550467, -0.284680
24.560467, -0.282403
24.570467, -0.279961
24.580467, -0.276818
24.590467, -0.273198
24.600468, -0.268613
24.610468, -0.263883
24.620468, -0.258254
24.630468, -0.252460
24.640469, -0.246084
24.650469, -0.239500
24.660469, -0.232091
24.670469, -0.224472
24.680470, -0.216168
24.690470, -0.207645
24.700470, -0.198371
24.710470, -0.188866
24.720470, -0.178859
24.730471, -0.168752
24.740471, -0.157868
24.750471, -0.146957
24.760471, -0.135585
24.770472, -0.124101
24.780472, -0.111986
24.790472, -0.099860
24.800472, -0.087380
24.810472, -0.074883
24.820473, -0.062055
24.830473, -0.049264
24.840473, -0.036268
24.850473, -0.023183
24.860474, -0.009970
24.870474, 0.003213
24.880474, 0.016393
24.890474, 0.029584
24.900475, 0.042615
24.910475, 0.055658
24.920475, 0.068480
24.930475, 0.081241
24.940475, 0.093704
24.950476, 0.106065
24.960476, 0.118038
24.970476, 0.129834
24.980476, 0.141154
24.990477, 0.152358
25.000477, 0.162981
25.010477, 0.173413
25.020477, 0.183233
25.030478, 0.192871
25.040478, 0.201811
25.050478, 0.210553
25.060478, 0.218395
25.070478, 0.225926
25.080479, 0.232510
25.090479, 0.238934
25.100479, 0.244400
25.110479, 0.249657
25.120480, 0.253907
25.130480, 0.257916
25.140480, 0.260983
25.150480, 0.263629
25.160480, 0.265133
25.170481, 0.266411
25.180481, 0.266579
25.190481, 0.266547
25.200481, 0.265276
25.210482, 0.263796
25.220482, 0.261344
25.230482, 0.258671
25.240482, 0.254978
25.250483, 0.250884
25.260483, 0.245836
25.270483, 0.240536
25.280483, 0.234419
25.290483, 0.228128
25.300484, 0.221021
25.310484, 0.213729
25.320484, 0.205567
25.330484, 0.197127
25.340485, 0.188098
25.350485, 0.178740
25.360485, 0.168581
25.370485, 0.158234
25.380486, 0.147514
25.390486, 0.136696
25.400486, 0.125137
25.410486, 0.113569
25.420486, 0.101612
25.430487, 0.089497
25.440487, 0.076986
25.450487, 0.064479
25.460487, 0.051616
25.470488, 0.038725
25.480488, 0.025790
25.490488, 0.012874
25.500488, -0.000119
25.510489, -0.013081
25.520489, -0.026041
25.530489, -0.038956
25.540489, -0.051818
25.550489, -0.064485
25.560490, -0.077030
25.570490, -0.089387
25.580490, -0.101333
25.590490, -0.113257
25.600491, -0.124656
25.610491, -0.136010
25.620491, -0.146727
25.630491, -0.157165
25.640491, -0.167094
25.650492, -0.176725
25.660492, -0.185683
25.670492, -0.194462
25.680492, -0.202486
25.690493, -0.210288
25.700493, -0.217198
25.710493, -0.223894
25.720493, -0.229712
25.730494, -0.235138
25.740494, -0.239543
25.750494, -0.243800
25.760494, -0.247040
25.770494, -0.249937
25.780495, -0.251999
25.790495, -0.253832
25.800495, -0.254499
25.810495, -0.254775
25.820496, -0.254144
25.830496, -0.253199
25.840496, -0.251077
25.850496, -0.248837
25.860497, -0.245680
25.870497, -0.242255
25.880497, -0.237887
25.890497, -0.233277
25.900497, -0.227815
25.910498, -0.221951
25.920498, -0.215303
25.930498, -0.208454
25.940498, -0.200787
25.950499, -0.192928
25.960499, -0.184358
25.970499, -0.175615
25.980499, -0.166237
25.990499, -0.156735
26.000500, -0.146588
26.010500, -0.136240
26.020500, -0.125433
26.030500, -0.114551
26.040501, -0.103276
26.050501, -0.091969
26.060501, -0.080372
26.070501, -0.068716
26.080502, -0.056722
26.090502, -0.044725
26.100502, -0.032502
26.110502, -0.020296
26.120502, -0.008077
26.130503, 0.004153
26.140503, 0.016351
26.150503, 0.028549
26.160503, 0.040562
26.170504, 0.052516
26.180504, 0.064327
26.190504, 0.076000
26.200504, 0.087371
26.210505, 0.098599
26.220505, 0.109494
26.230505, 0.120250
26.240505, 0.130548
26.250505, 0.140731
26.260506, 0.150333
26.270506, 0.159819
26.280506, 0.168714
26.290506, 0.177339
26.300507, 0.185369
26.310507, 0.193148
26.320507, 0.200154
26.330507, 0.207013
26.340508, 0.213132
26.350508, 0.218979
26.360508, 0.224033
26.370508, 0.228825
26.380508, 0.232578
26.390509, 0.236145
26.400509, 0.238701
26.410509, 0.240979
26.420509, 0.242426
26.430510, 0.243580
26.440510, 0.243763
26.450510, 0.243824
26.460510, 0.242832
26.470510, 0.241423
26.480511, 0.239135
26.490511, 0.236670
26.500511, 0.233340
26.510511, 0.229879
26.520512, 0.225674
26.530512, 0.221316
26.540512, 0.216214
26.550512, 0.210948
26.560513, 0.204639
26.570513, 0.198189
26.580513, 0.191164
26.590513, 0.183919
26.600513, 0.176117
26.610514, 0.168163
26.620514, 0.159724
26.630514, 0.151142
26.640514, 0.142095
26.650515, 0.132848
26.660515, 0.123356
26.670515, 0.113727
26.680515, 0.103825
26.690516, 0.093812
26.700516, 0.083583
26.710516, 0.073318
26.720516, 0.062920
26.730516, 0.052459
26.740517, 0.041910
26.750517, 0.031372
26.760517, 0.020799
26.770517, 0.010297
26.780518, -0.000232
26.790518, -0.010720
26.800518, -0.021138
26.810518, -0.031510
26.820518, -0.041711
26.830519, -0.051867
26.840519, -0.061782
26.850519, -0.071635
26.860519, -0.081139
26.870520, -0.090527
26.880520, -0.099513
26.890520, -0.108340
26.900520, -0.116715
26.910521, -0.124996
26.920521, -0.132787
26.930521, -0.140401
26.940521, -0.147324
26.950521, -0.154053
26.960522, -0.160310
26.970522, -0.166383
26.980522, -0.171847
26.990522, -0.176882
27.000523, -0.181308
27.010523, -0.185482
27.020523, -0.189000
27.030523, -0.192428
27.040524, -0.195183
27.050524, -0.197734
27.060524, -0.199464
27.070524, -0.200873
27.080524, -0.201664
27.090525, -0.202254
27.100525, -0.201986
27.110525, -0.201519
27.120525, -0.200362
27.130526, -0.199097
27.140526, -0.197088
27.150526, -0.194903
27.160526, -0.191962
27.170527, -0.188764
27.180527, -0.185011
27.190527, -0.181056
27.200527, -0.176337
27.210527, -0.171526
27.220528, -0.166210
27.230528, -0.160791
27.240528, -0.154802
27.250528, -0.148471
27.260529, -0.141553
27.270529, -0.134628
27.280529, -0.127382
27.290529, -0.119881
27.300529, -0.111866
27.310530, -0.103914
27.320530, -0.095631
27.330530, -0.087369
27.340530, -0.078461
27.350531, -0.069482
27.360531, -0.060455
27.370531, -0.051448
27.380531, -0.041848
27.390532, -0.032309
27.400532, -0.022828
27.410532, -0.013344
27.420532, -0.003447
27.430532, 0.006453
27.440533, 0.016096
27.450533, 0.025757
27.460533, 0.035630
27.470533, 0.045245
27.480534, 0.054938
27.490534, 0.064581
27.500534, 0.074100
27.510534, 0.083584
27.520535, 0.092940
27.530535, 0.102106
27.540535, 0.111079
27.550535, 0.119930
27.560535, 0.128619
27.570536, 0.137002
27.580536, 0.145414
27.590536, 0.153663
27.600536, 0.161564
27.610537, 0.169298
27.620537, 0.176675
27.630537, 0.183989
27.640537, 0.190722
27.650537, 0.196755
27.660538, 0.202657
27.670538, 0.208303
27.680538, 0.213406
27.690538, 0.218467
27.700539, 0.223029
27.710539, 0.227140
27.720539, 0.230677
27.730539, 0.233944
27.740540, 0.236471
27.750540, 0.238849
27.760540, 0.240503
27.770540, 0.241991
27.780540, 0.242906
27.790541, 0.243608
27.800541, 0.243457
27.810541, 0.243096
27.820541, 0.242109
27.830542, 0.240707
27.840542, 0.238805
27.850542, 0.236742
27.860542, 0.233849
27.870543, 0.230966
27.880543, 0.227437
27.890543, 0.223753
27.900543, 0.219262
27.910543, 0.214653
27.920544, 0.209586
27.930544, 0.203982
27.940544, 0.198047
27.950544, 0.191991
27.960545, 0.185159
27.970545, 0.178270
27.980545, 0.170885
27.990545, 0.163486
28.000546, 0.155121
28.010546, 0.146846
28.020546, 0.138059
28.030546, 0.128982
28.040546, 0.119585
28.050547, 0.109976
28.060547, 0.099952
28.070547, 0.089603
28.080547, 0.079117
28.090548, 0.068589
28.100548, 0.057801
28.110548, 0.046703
28.120548, 0.035565
28.130548, 0.024191
28.140549, 0.012825
28.150549, 0.001446
28.160549, -0.010046
28.170549, -0.021629
28.180550, -0.033231
28.190550, -0.044894
28.200550, -0.056526
28.210550, -0.068166
28.220551, -0.079610
28.230551, -0.091080
28.240551, -0.102336
28.250551, -0.113499
28.260551, -0.124423
28.270552, -0.135187
28.280552, -0.145740
28.290552, -0.156146
28.300552, -0.166175
28.310553, -0.175917
28.320553, -0.185411
28.330553, -0.194768
28.340553, -0.203448
28.350554, -0.211852
28.360554, -0.220095
28.370554, -0.227930
28.380554, -0.234955
28.390554, -0.242141
28.400555, -0.248624
28.410555, -0.254722
28.420555, -0.260027
28.430555, -0.265209
28.440556, -0.269580
28.450556, -0.273844
28.460556, -0.277249
28.470556, -0.280556
28.480556, -0.282605
28.490557, -0.285114
28.500557, -0.286345
28.510557, -0.287687
28.520557, -0.287834
28.530558, -0.288025
28.540558, -0.287129
28.550558, -0.286001
28.560558, -0.283674
28.570559, -0.281291
28.580559, -0.278017
28.590559, -0.274768
28.600559, -0.270394
28.610559, -0.265962
28.620560, -0.260646
28.630560, -0.255099
28.640560, -0.248783
28.650560, -0.242467
28.660561, -0.235081
28.670561, -0.227679
28.680561, -0.219537
28.690561, -0.211237
28.700562, -0.202274
28.710562, -0.193218
28.720562, -0.183483
28.730562, -0.173460
28.740562, -0.163012
28.750563, -0.152374
28.760563, -0.141154
28.770563, -0.129926
28.780563, -0.118313
28.790564, -0.106584
28.800564, -0.094378
28.810564, -0.082166
28.820564, -0.069537
28.830564, -0.056881
28.840565, -0.043931
28.850565, -0.030970
28.860565, -0.017837
28.870565, -0.004723
28.880566, 0.008404
28.890566, 0.021468
28.900566, 0.034540
28.910566, 0.047626
28.920567, 0.060487
28.930567, 0.073276
28.940567, 0.085854
28.950567, 0.098310
28.960567, 0.110499
28.970568, 0.122536
28.980568, 0.134175
28.990568, 0.145638
29.000568, 0.156646
29.010569, 0.167391
29.020569, 0.177592
29.030569, 0.187465
29.040569, 0.196774
29.050570, 0.205809
29.060570, 0.214093
29.070570, 0.222155
29.080570, 0.229337
29.090570, 0.236260
29.100571, 0.242295
29.110571, 0.248002
29.120571, 0.252684
29.130571, 0.257083
29.140572, 0.260450
29.150572, 0.263592
29.160572, 0.265736
29.170572, 0.267603
29.180573, 0.268322
29.190573, 0.268673
29.200573, 0.267963
29.210573, 0.266906
29.220573, 0.264757
29.230574, 0.262404
29.240574, 0.259119
29.250574, 0.255701
29.260574, 0.251196
29.270575, 0.246482
29.280575, 0.240688
29.290575, 0.234702
29.300575, 0.227788
29.310575, 0.220604
29.320576, 0.212719
29.330576, 0.204664
29.340576, 0.195705
29.350576, 0.186575
29.360577, 0.176725
29.370577, 0.166773
29.380577, 0.156136
29.390577, 0.145289
29.400578, 0.133819
29.410578, 0.122356
29.420578, 0.110503
29.430578, 0.098523
29.440578, 0.086138
29.450579, 0.073792
29.460579, 0.060968
29.470579, 0.048021
29.480579, 0.035093
29.490580, 0.022165
29.500580, 0.008888
29.510580, -0.004323
29.520580, -0.017375
29.530581, -0.030450
29.540581, -0.043407
29.550581, -0.056225
29.560581, -0.069022
29.570581, -0.081634
29.580582, -0.093932
29.590582, -0.106063
29.600582, -0.117779
29.610582, -0.129329
29.620583, -0.140470
29.630583, -0.151396
29.640583, -0.161702
29.650583, -0.171770
29.660583, -0.181098
29.670584, -0.190108
29.680584, -0.198466
29.690584, -0.206601
29.700584, -0.213963
29.710585, -0.221048
29.720585, -0.227191
29.730585, -0.233114
29.740585, -0.238289
29.750586, -0.243073
29.760586, -0.246680
29.770586, -0.250026
29.780586, -0.252453
29.790586, -0.254445
29.800587, -0.255446
29.810587, -0.256325
29.820587, -0.256117
29.830587, -0.255623
29.840588, -0.254156
29.850588, -0.252329
29.860588, -0.249569
29.870588, -0.246476
29.880589, -0.242454
29.890589, -0.238155
29.900589, -0.232939
29.910589, -0.227534
29.920589, -0.221237
29.930590, -0.214654
29.940590, -0.207237
29.950590, -0.199715
29.960590, -0.191343
29.970591, -0.182865
29.980591, -0.173682
29.990591, -0.164388
30.000591, -0.154482
30.010592, -0.144414
30.020592, -0.133886
30.030592, -0.123243
30.040592, -0.112113
30.050592, -0.100851
30.060593, -0.089312
30.070593, -0.077730
30.080593, -0.065834
30.090593, -0.053961
30.100594, -0.041913
30.110594, -0.029821
30.120594, -0.017674
30.130594, -0.005534
30.140594, 0.006541
30.150595, 0.018572
30.160595, 0.030488
30.170595, 0.042309
30.180595, 0.053974
30.190596, 0.065552
30.200596, 0.076814
30.210596, 0.087953
30.220596, 0.098719
30.230597, 0.109389
30.240597, 0.119601
30.250597, 0.129638
30.260597, 0.139270
30.270597, 0.148725
30.280598, 0.157591
30.290598, 0.166276
30.300598, 0.174437
30.310598, 0.182310
30.320599, 0.189510
30.330599, 0.196462
30.340599, 0.202736
30.350599, 0.208754
30.360600, 0.213913
30.370600, 0.218791
30.380600, 0.222766
30.390600, 0.226411
30.400600, 0.229140
30.410601, 0.231702
30.420601, 0.233384
30.430601, 0.234801
30.440601, 0.235428
30.450602, 0.235812
30.460602, 0.235211
30.470602, 0.234433
30.480602, 0.232699
30.490602, 0.230674
30.500603, 0.227789
30.510603, 0.224765
30.520603, 0.221063
30.530603, 0.217079
30.540604, 0.212320
30.550604, 0.207398
30.560604, 0.201795
30.570604, 0.195917
30.580605, 0.189425
30.590605, 0.182747
30.600605, 0.175536
30.610605, 0.168182
30.620605, 0.160359
30.630606, 0.152363
30.640606, 0.143972
30.650606, 0.135320
30.660606, 0.126275
30.670607, 0.117202
30.680607, 0.107687
30.690607, 0.098142
30.700607, 0.088360
30.710608, 0.078419
30.720608, 0.068321
30.730608, 0.058186
30.740608, 0.047918
30.750608, 0.037676
30.760609, 0.027314
30.770609, 0.017005
30.780609, 0.006741
30.790609, -0.003495
30.800610, -0.013697
30.810610, -0.023872
30.820610, -0.033892
30.830610, -0.043829
30.840611, -0.053566
30.850611, -0.063180
30.860611, -0.072584
30.870611, -0.081872
30.880611, -0.090710
30.890612, -0.099402
30.900612, -0.107734
30.910612, -0.115892
30.920612, -0.123505
30.930613, -0.130959
30.940613, -0.138053
30.950613, -0.144920
30.960613, -0.151226
30.970613, -0.157306
30.980614, -0.162857
30.990614, -0.168110
31.000614, -0.172680
31.010614, -0.177120
31.020615, -0.180896
31.030615, -0.184524
31.040615, -0.187408
31.050615, -0.190077
31.060616, -0.192015
31.070616, -0.193797
31.080616, -0.194883
31.090616, -0.195819
31.100616, -0.195934
31.110617, -0.195845
31.120617, -0.195035
31.130617, -0.194055
31.140617, -0.192312
31.150618, -0.190485
31.160618, -0.187901
31.170618, -0.185114
31.180618, -0.181643
31.190619, -0.178080
31.200619, -0.173947
31.210619, -0.169678
31.220619, -0.164788
31.230619, -0.159687
31.240620, -0.154004
31.250620, -0.148125
31.260620, -0.141798
31.270620, -0.135431
31.280621, -0.128463
31.290621, -0.121392
31.300621, -0.113915
31.310621, -0.106350
31.320621, -0.098325
31.330622, -0.090293
31.340622, -0.081837
31.350622, -0.073364
31.360622, -0.064582
31.370623, -0.055879
31.380623, -0.046898
31.390623, -0.037864
31.400623, -0.028515
31.410624, -0.019261
31.420624, -0.009936
31.430624, -0.000599
31.440624, 0.009036
31.450624, 0.018494
31.460625, 0.027957
31.470625, 0.037362
31.480625, 0.046966
31.490625, 0.056374
31.500626, 0.065681
31.510626, 0.074895
31.520626, 0.084016
31.530626, 0.092982
31.540627, 0.101933
31.550627, 0.110618
31.560627, 0.119229
31.570627, 0.127669
31.580627, 0.135971
31.590628, 0.144067
31.600628, 0.151764
31.610628, 0.159537
31.620628, 0.166542
31.630629, 0.173663
31.640629, 0.180642
31.650629, 0.187360
31.660629, 0.193674
31.670630, 0.199554
31.680630, 0.205099
31.690630, 0.210168
31.700630, 0.214648
31.710630, 0.219070
31.720631, 0.222975
31.730631, 0.226377
31.740631, 0.229278
31.750631, 0.232065
31.760632, 0.234146
31.770632, 0.235807
31.780632, 0.237073
31.790632, 0.238022
31.800632, 0.238274
31.810633, 0.238286
31.820633, 0.237732
31.830633, 0.236786
31.840633, 0.235156
31.850634, 0.233435
31.860634, 0.231040
31.870634, 0.228415
31.880634, 0.225088
31.890635, 0.221723
31.900635, 0.217630
31.910635, 0.213189
31.920635, 0.208216
31.930635, 0.203198
31.940636, 0.197441
31.950636, 0.191445
31.960636, 0.185035
31.970636, 0.178498
31.980637, 0.171310
31.990637, 0.164075
32.000637, 0.156336
32.010635, 0.148379
32.020634, 0.139863
32.030632, 0.131263
32.040630, 0.122320
32.050629, 0.113088
32.060627, 0.103400
32.070625, 0.093630
32.080624, 0.083432
32.090622, 0.073002
32.100620, 0.062503
32.110619, 0.051943
32.120617, 0.041099
32.130615, 0.030014
32.140614, 0.018920
32.150612, 0.007668
32.160610, -0.003714
32.170609, -0.015221
32.180607, -0.026629
32.190605, -0.038114
32.200603, -0.049384
32.210602, -0.060683
32.220600, -0.071907
32.230598, -0.083267
32.240597, -0.094442
32.250595, -0.105565
32.260593, -0.116343
32.270592, -0.127084
32.280590, -0.137630
32.290588, -0.148055
32.300587, -0.158147
32.310585, -0.168133
32.320583, -0.177449
32.330582, -0.187010
32.340580, -0.195918
32.350578, -0.204749
32.360577, -0.212969
32.370575, -0.221122
32.380573, -0.228465
32.390572, -0.235711
32.400570, -0.242139
32.410568, -0.248767
32.420567, -0.254610
32.430565, -0.259991
32.440563, -0.264683
32.450562, -0.269036
32.460560, -0.272714
32.470558, -0.275943
32.480556, -0.278678
32.490555, -0.280899
32.500553, -0.282338
32.510551, -0.283601
32.520550, -0.283959
32.530548, -0.284171
32.540546, -0.283446
32.550545, -0.282501
32.560543, -0.280791
32.570541, -0.278884
32.580540, -0.276079
32.590538, -0.272995
32.600536, -0.269146
32.610535, -0.265026
32.620533, -0.260108
32.630531, -0.254977
32.640530, -0.249208
32.650528, -0.243038
32.660526, -0.236245
32.670525, -0.229175
32.680523, -0.221466
32.690521, -0.213516
32.700520, -0.204761
32.710518, -0.195745
32.720516, -0.186266
32.730515, -0.176615
32.740513, -0.166220
32.750511, -0.155641
32.760509, -0.144599
32.770508, -0.133441
32.780506, -0.121778
32.790504, -0.110079
32.800503, -0.097958
32.810501, -0.085820
32.820499, -0.073334
32.830498, -0.060916
32.840496, -0.048240
32.850494, -0.035477
32.860493, -0.022539
32.870491, -0.009616
32.880489, 0.003434
32.890488, 0.016470
32.900486, 0.029446
32.910484, 0.042334
32.920483, 0.055146
32.930481, 0.067897
32.940479, 0.080431
32.950478, 0.092873
32.960476, 0.105021
32.970474, 0.117062
32.980473, 0.128769
32.990471, 0.140237
33.000469, 0.151201
33.010468, 0.162059
33.020466, 0.172230
33.030464, 0.182181
33.040462, 0.191568
33.050461, 0.200755
33.060459, 0.209166
33.070457, 0.217401
33.080456, 0.224713
33.090454, 0.231750
33.100452, 0.237989
33.110451, 0.243982
33.120449, 0.248900
33.130447, 0.253586
33.140446, 0.257381
33.150444, 0.260869
33.160442, 0.263347
33.170441, 0.265485
33.180439, 0.266585
33.190437, 0.267442
33.200436, 0.267216
33.210434, 0.266598
33.220432, 0.264894
33.230431, 0.262987
33.240429, 0.259930
33.250427, 0.256737
33.260426, 0.252654
33.270424, 0.248281
33.280422, 0.242940
33.290421, 0.237366
33.300419, 0.230842
33.310417, 0.223998
33.320415, 0.216427
33.330414, 0.208729
33.340412, 0.200174
33.350410, 0.191367
33.360409, 0.181864
33.370407, 0.172202
33.380405, 0.161865
33.390404, 0.151393
33.400402, 0.140394
33.410400, 0.129282
33.420399, 0.117548
33.430397, 0.105675
33.440395, 0.093644
33.450394, 0.081477
33.460392, 0.068748
33.470390, 0.056042
33.480389, 0.043292
33.490387, 0.030425
33.500385, 0.017373
33.510384, 0.004457
33.520382, -0.008655
33.530380, -0.021665
33.540379, -0.034505
33.550377, -0.047268
33.560375, -0.059949
33.570374, -0.072587
33.580372, -0.084809
33.590370, -0.096902
33.600368, -0.108762
33.610367, -0.120359
33.620365, -0.131561
33.630363, -0.142650
33.640362, -0.152966
33.650360, -0.163048
33.660358, -0.172578
33.670357, -0.181923
33.680355, -0.190595
33.690353, -0.198965
33.700352, -0.206518
33.710350, -0.213829
33.720348, -0.220319
33.730347, -0.226347
33.740345, -0.231646
33.750343, -0.236658
33.760342, -0.240601
33.770340, -0.244234
33.780338, -0.247055
33.790337, -0.249567
33.800335, -0.250943
33.810333, -0.252172
33.820332, -0.252405
33.830330, -0.252143
33.840328, -0.250980
33.850327, -0.249562
33.860325, -0.247168
33.870323, -0.244376
33.880322, -0.240650
33.890320, -0.236732
33.900318, -0.231892
33.910316, -0.226771
33.920315, -0.220779
33.930313, -0.214623
33.940311, -0.207615
33.950310, -0.200430
33.960308, -0.192483
33.970306, -0.184253
33.980305, -0.175293
33.990303, -0.166184
34.000301, -0.156576
34.010300, -0.146724
34.020298, -0.136297
34.030296, -0.125806
34.040295, -0.114932
34.050293, -0.103880
34.060291, -0.092489
34.070290, -0.081053
34.080288, -0.069364
34.090286, -0.057589
34.100285, -0.045590
34.110283, -0.033628
34.120281, -0.021523
34.130280, -0.009382
34.140278, 0.002727
34.150276, 0.014765
34.160275, 0.026794
34.170273, 0.038720
34.180271, 0.050476
34.190269, 0.062158
34.200268, 0.073578
34.210266, 0.084857
34.220264, 0.095854
34.230263, 0.106753
34.240261, 0.117231
34.250259, 0.127474
34.260258, 0.137286
34.270256, 0.146884
34.280254, 0.155983
34.290253, 0.164798
34.300251, 0.173053
34.310249, 0.181117
34.320248, 0.188591
34.330246, 0.195824
34.340244, 0.202387
34.350243, 0.208649
34.360241, 0.214123
34.370239, 0.219282
34.380238, 0.223653
34.390236, 0.227688
34.400234, 0.230802
34.410233, 0.233686
34.420231, 0.235671
34.430229, 0.237315
34.440228, 0.238058
34.450226, 0.238613
34.460224, 0.238278
34.470222, 0.237645
34.480221, 0.236125
34.490219, 0.234384
34.500217, 0.231712
34.510216, 0.228827
34.520214, 0.225154
34.530212, 0.221252
34.540211, 0.216675
34.550209, 0.212000
34.560207, 0.206573
34.570206, 0.200903
34.580204, 0.194588
34.590202, 0.188100
34.600201, 0.181015
34.610199, 0.173771
34.620197, 0.166099
34.630196, 0.158190
34.640194, 0.149908
34.650192, 0.141519
34.660191, 0.132659
34.670189, 0.123716
34.680187, 0.114308
34.690186, 0.104837
34.700184, 0.095152
34.710182, 0.085405
34.720181, 0.075369
34.730179, 0.065313
34.740177, 0.055107
34.750175, 0.044919
34.760174, 0.034633
34.770172, 0.024342
34.780170, 0.014028
34.790169, 0.003774
34.800167, -0.006419
34.810165, -0.016575
34.820164, -0.026613
34.830162, -0.036560
34.840160, -0.046334
34.850159, -0.056000
34.860157, -0.065426
34.870155, -0.074745
34.880154, -0.083774
34.890152, -0.092657
34.900150, -0.101041
34.910149, -0.109249
34.920147, -0.117059
34.930145, -0.124696
34.940144, -0.131868
34.950142, -0.138855
34.960140, -0.145399
34.970139, -0.151743
34.980137, -0.157426
34.990135, -0.162927
35.000134, -0.167854
35.010132, -0.172497
35.020130, -0.176541
35.030128, -0.180397
35.040127, -0.183602
35.050125, -0.186605
35.060123, -0.188948
35.070122, -0.191023
35.080120, -0.192484
35.090118, -0.193699
35.100117, -0.194075
35.110115, -0.194343
35.120113, -0.193838
35.130112, -0.193210
35.140110, -0.191894
35.150108, -0.190334
35.160107, -0.188052
35.170105, -0.185603
35.180103, -0.182495
35.190102, -0.179204
35.200100, -0.175354
35.210098, -0.171378
35.220097, -0.166737
35.230095, -0.161933
35.240093, -0.156595
35.250092, -0.151004
35.260090, -0.145005
35.270088, -0.138839
35.280087, -0.132102
35.290085, -0.125255
35.300083, -0.117970
35.310081, -0.110598
35.320080, -0.102948
35.330078, -0.095220
35.340076, -0.086954
35.350075, -0.078611
35.360073, -0.070059
35.370071, -0.061503
35.380070, -0.052548
35.390068, -0.043603
35.400066, -0.034456
35.410065, -0.025315
35.420063, -0.016001
35.430061, -0.006688
35.440060, 0.002813
35.450058, 0.012282
35.460056, 0.021744
35.470055, 0.031134
35.480053, 0.040732
35.490051, 0.050132
35.500050, 0.059452
35.510048, 0.068738
35.520046, 0.077985
35.530045, 0.087083
35.540043, 0.096067
35.550041, 0.105124
35.560040, 0.113783
35.570038, 0.122271
35.580036, 0.130586
35.590034, 0.138825
35.600033, 0.146566
35.610031, 0.154198
35.620029, 0.161566
35.630028, 0.168694
35.640026, 0.175405
35.650024, 0.181896
35.660023, 0.187863
35.670021, 0.194094
35.680019, 0.199466
35.690018, 0.204945
35.700016, 0.209732
35.710014, 0.214333
35.720013, 0.218234
35.730011, 0.221905
35.740009, 0.225131
35.750008, 0.227387
35.760006, 0.229752
35.770004, 0.231206
35.780003, 0.232610
35.790001, 0.233357
35.809998, 0.233730
35.819996, 0.233598
35.829994, 0.233185
35.839993, 0.232002
35.849991, 0.230794
35.859989, 0.228802
35.869987, 0.226683
35.879986, 0.223895
35.889984, 0.221044
35.899982, 0.217552
35.909981, 0.213717
35.919979, 0.209448
35.929977, 0.204872
35.939976, 0.199702
35.949974, 0.194353
35.959972, 0.188082
35.969971, 0.181786
35.979969, 0.175159
35.989967, 0.168214
35.999966, 0.160531
36.009964, 0.152865
36.019962, 0.144922
36.029961, 0.136541
36.039959, 0.127873
36.049957, 0.118944
36.059956, 0.109332
36.069954, 0.099698
36.079952, 0.089751
36.089951, 0.079803
36.099949, 0.069315
36.109947, 0.058779
36.119946, 0.048108
36.129944, 0.037301
36.139942, 0.026239
36.149940, 0.015124
36.159939, 0.003946
36.169937, -0.007246
36.179935, -0.018474
36.189934, -0.029806
36.199932, -0.041231
36.209930, -0.052614
36.219929, -0.063893
36.229927, -0.075174
36.239925, -0.086379
36.249924, -0.097613
