t, uk
11.760174, -0.016769
11.770174, -0.017568
11.780174, -0.017568
11.790174, -0.017302
11.800175, -0.016237
11.810175, -0.017302
11.820175, -0.017302
11.830175, -0.018100
11.840176, -0.018366
11.850176, -0.018366
11.860176, -0.018366
11.870176, -0.018100
11.880177, -0.018633
11.890177, -0.017834
11.900177, -0.017834
11.910177, -0.017568
11.920177, -0.018100
11.930178, -0.018100
11.940178, -0.018633
11.950178, -0.017568
11.960178, -0.017568
11.970179, -0.017834
11.980179, -0.018100
11.990179, -0.017302
12.000179, -0.017568
12.010180, -0.017834
12.020180, -0.018366
12.030180, -0.017568
12.040180, -0.017834
12.050180, -0.017568
12.060181, -0.017834
12.070181, -0.017036
12.080181, -0.017036
12.090181, -0.017568
12.100182, -0.018100
12.110182, -0.017834
12.120182, -0.017834
12.130182, -0.017568
12.140182, -0.017568
12.150183, -0.017568
12.160183, -0.017834
12.170183, -0.017834
12.180183, -0.017568
12.190184, -0.017834
12.200184, -0.017834
12.210184, -0.017834
12.220184, -0.017834
12.230185, -0.017568
12.240185, -0.017834
12.250185, -0.018100
12.260185, -0.017834
12.270185, -0.017302
12.280186, -0.017036
12.290186, -0.018366
12.300186, -0.018100
12.310186, -0.018100
12.320187, -0.017834
12.330187, -0.017834
12.340187, -0.018100
12.350187, -0.018100
12.360188, -0.017302
12.370188, -0.017568
12.380188, -0.018100
12.390188, -0.017568
12.400188, -0.018100
12.410189, -0.017568
12.420189, -0.017834
12.430189, -0.017302
12.440189, -0.017834
12.450190, -0.017568
12.460190, -0.018366
12.470190, -0.018100
12.480190, -0.017568
12.490191, -0.018366
12.500191, -0.017834
12.510191, -0.018633
12.520191, -0.018100
12.530191, -0.017834
12.540192, -0.017834
12.550192, -0.017036
12.560192, -0.017036
12.570192, -0.017834
12.580193, -0.017568
12.590193, -0.017834
12.600193, -0.017834
12.610193, -0.017834
12.620193, -0.017302
12.630194, -0.017302
12.640194, -0.017568
12.650194, -0.017036
12.660194, -0.018366
12.670195, -0.017302
12.680195, -0.017036
12.690195, -0.017834
12.700195, -0.017834
